Id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels
768,79,icmp,private,SF,1470,2401,0,0,0,0,1,0,2,0,1,3,1,0,0,0,0,0,30,31,0.37,0.5,0.21,0.49,0.12,0.27,0.03,41,68,0.75,0.05,0.57,0.06,0.36,0.24,0.32,0.38,normal
769,29,udp,private,RSTO,1529,2405,0,0,0,2,0,1,1,0,0,1,2,2,4,0,0,0,44,50,0.26,0.05,0.1,0.07,0.12,0.38,0.33,29,53,0.82,0.1,0.08,0.35,0.37,0.05,0.11,0.38,normal
770,73,tcp,ftp_data,SF,2933,2881,1,1,0,1,1,0,2,0,0,0,1,0,2,0,1,0,81,41,0.42,0.16,0.16,0.45,0.01,0.19,0.25,158,214,0.85,0.03,0.23,0.29,0.17,0.32,0.48,0.42,normal
771,30,icmp,other,RSTO,4558,3694,1,0,0,1,1,1,2,0,0,3,0,0,2,0,0,0,2,17,0.06,0.11,0.38,0.11,0.1,0.1,0.25,164,143,0.98,0.32,0.91,0.03,0.22,0.28,0.22,0.16,normal
772,51,udp,eco_i,SF,3697,327,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,68,19,0.15,0.2,0.35,0.06,0.13,0.01,0.2,164,127,0.72,0.46,0.65,0.23,0.13,0.2,0.22,0.46,normal
773,22,icmp,private,SF,7751,1388,1,7,5,3,5,1,2,0,1,0,1,2,4,0,0,0,56,67,0.53,0.75,0.63,0.68,0.94,0.2,0.4,168,70,0.87,0.29,0.64,0.48,0.54,0.92,0.19,0.2,teardrop
774,93,udp,other,REJ,685,2029,1,2,0,2,0,0,2,0,0,2,1,1,0,0,0,0,83,57,0.32,0.42,0.35,0.04,0.46,0.3,0.34,188,231,0.76,0.44,0.47,0.38,0.24,0.29,0.34,0.25,normal
775,82,tcp,smtp,S0,8101,740,0,6,0,1,4,0,5,1,0,1,4,1,0,0,0,0,55,76,0.94,0.98,0.82,0.75,0.9,0.13,0.15,69,171,0.98,0.37,0.52,0.11,0.75,0.6,0.32,0.42,smurf
776,66,tcp,other,SF,9474,1643,0,0,0,5,4,1,2,1,1,7,0,1,0,0,1,0,17,61,0.98,0.99,0.77,0.56,0.83,0.09,0.02,189,217,0.99,0.34,0.57,0.41,0.91,0.51,0.47,0.17,smurf
777,3,udp,domain_u,REJ,2612,3533,1,2,0,2,1,1,2,0,1,3,0,2,3,0,0,0,53,48,0.25,0.39,0.32,0.32,0.09,0.08,0.47,177,37,0.53,0.29,0.58,0.11,0.21,0.32,0.17,0.37,normal
778,42,udp,private,S0,7686,1298,1,7,10,0,2,1,1,0,0,6,0,1,2,0,1,0,53,62,0.55,0.91,0.79,0.65,0.93,0.25,0.34,76,196,0.92,0.25,0.82,0.24,0.97,0.68,0.26,0.22,smurf
779,96,udp,other,SF,1766,2526,0,1,0,0,0,1,1,0,1,1,0,2,1,0,1,0,32,7,0.47,0.36,0.49,0.44,0.42,0.43,0.18,16,245,0.53,0.27,0.33,0.28,0.33,0.41,0.05,0.44,normal
780,39,tcp,ftp_data,REJ,9149,1842,0,8,0,3,4,0,10,0,0,10,4,0,5,0,0,1,45,97,0.58,0.91,0.51,0.65,0.97,0.17,0.22,20,203,0.94,0.05,0.06,0.48,0.97,0.94,0.39,0.38,neptune
781,46,icmp,other,RSTO,1255,1703,1,2,0,4,2,0,0,1,0,6,3,2,4,0,1,1,47,59,0.61,0.79,0.84,0.94,0.83,0.23,0.42,204,235,0.85,0.27,0.11,0.13,0.76,0.68,0.03,0.14,back
782,92,icmp,smtp,SH,8333,1453,1,10,4,0,3,0,6,1,0,8,4,0,1,0,0,0,88,62,0.57,0.94,0.95,0.68,0.83,0.04,0.49,29,92,0.85,0.04,0.6,0.28,0.77,0.51,0.49,0.05,neptune
783,3,icmp,domain_u,S0,5853,1602,0,8,7,1,0,1,8,0,1,1,0,0,4,0,0,0,59,67,0.79,0.6,0.79,0.9,0.97,0.39,0.33,186,80,0.87,0.2,0.27,0.16,0.84,0.71,0.27,0.06,neptune
784,78,tcp,http,REJ,587,657,0,2,0,2,1,1,0,0,0,0,2,2,3,0,0,0,17,35,0.48,0.01,0.09,0.23,0.34,0.39,0.34,197,223,0.61,0.26,0.16,0.36,0.36,0.16,0.38,0.15,normal
785,82,udp,smtp,REJ,3549,4219,1,0,0,0,0,1,2,0,1,1,2,2,1,0,0,0,54,77,0.41,0.09,0.46,0.2,0.32,0.11,0.1,59,182,0.61,0.07,0.77,0.08,0.41,0.36,0.08,0.08,normal
786,98,udp,smtp,SH,2283,4887,0,1,0,2,1,0,2,0,0,3,0,1,0,0,0,0,75,80,0.09,0.24,0.35,0.2,0.24,0.11,0.42,116,197,0.97,0.12,0.51,0.26,0.05,0.42,0.24,0.21,normal
787,40,tcp,domain_u,RSTO,2019,4505,0,2,0,2,1,1,1,0,1,0,2,2,1,0,1,0,100,93,0.29,0.11,0.19,0.09,0.09,0.26,0.2,190,129,0.99,0.22,0.06,0.11,0.11,0.03,0.11,0.19,normal
788,89,udp,ftp_data,SF,5459,1858,1,4,1,0,3,1,10,1,1,5,4,1,4,0,1,1,73,21,0.77,0.75,0.64,0.58,0.9,0.31,0.01,247,158,0.95,0.33,0.45,0.07,0.89,0.6,0.36,0.47,teardrop
789,54,udp,domain_u,S0,4225,770,1,2,0,1,0,1,0,0,1,1,2,0,2,0,1,0,71,4,0.05,0.15,0.46,0.43,0.16,0.12,0.5,179,221,0.56,0.49,0.67,0.02,0.41,0.27,0.25,0.38,normal
790,24,tcp,smtp,SH,1036,4164,0,0,0,2,0,0,2,0,0,0,2,1,5,0,0,0,21,31,0.13,0.06,0.46,0.48,0.27,0.26,0.19,137,81,0.85,0.26,0.43,0.12,0.36,0.05,0.34,0.07,normal
791,8,icmp,private,S0,6892,792,0,3,4,3,1,1,9,0,1,2,1,0,1,0,1,0,75,20,0.58,0.77,0.51,0.82,0.9,0.05,0.29,222,148,0.9,0.4,0.81,0.3,0.68,0.74,0.07,0.31,teardrop
792,70,udp,eco_i,REJ,138,1282,1,2,0,1,0,1,1,0,1,1,0,1,4,0,1,0,12,1,0.01,0.44,0.29,0.27,0.43,0.31,0.36,14,36,0.86,0.19,0.55,0.16,0.01,0.1,0.28,0.44,normal
793,65,udp,ftp_data,SF,3373,2892,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,6,75,0.44,0.1,0.13,0.21,0.39,0.22,0.18,206,146,0.78,0.5,0.58,0.22,0.14,0.15,0.22,0.34,normal
794,64,icmp,ftp_data,SH,2385,228,1,1,7,0,4,0,3,1,0,9,0,0,4,0,1,0,94,37,0.99,0.6,0.58,0.74,0.95,0.39,0.27,172,105,0.81,0.26,0.51,0.48,0.99,0.89,0.31,0.4,neptune
795,95,icmp,smtp,SF,5606,584,0,0,7,2,3,1,3,1,1,3,1,2,5,0,1,0,31,88,0.79,0.89,0.65,0.53,0.94,0.47,0.24,89,35,0.92,0.21,0.02,0.34,0.7,0.76,0.24,0.16,smurf
796,30,icmp,other,SH,9933,1065,1,2,7,0,3,1,9,1,1,3,1,1,4,0,1,0,16,85,0.93,0.51,0.52,0.64,0.86,0.18,0.09,165,3,0.93,0.39,0.81,0.27,0.58,0.6,0.21,0.02,back
797,61,udp,http,RSTO,3799,137,0,10,5,0,2,0,9,0,1,10,0,2,3,0,0,1,4,74,0.7,0.63,0.99,0.64,0.91,0.24,0.16,121,228,1.0,0.01,0.47,0.45,0.84,0.7,0.46,0.47,teardrop
798,5,udp,smtp,SH,4113,1376,0,1,0,0,1,1,1,0,1,0,2,2,1,0,1,0,2,19,0.31,0.23,0.46,0.39,0.28,0.47,0.28,228,211,0.94,0.16,0.01,0.02,0.39,0.36,0.4,0.19,normal
799,71,udp,smtp,S0,3492,354,1,8,9,5,3,1,0,0,0,0,3,1,3,0,1,0,35,44,0.89,0.83,0.77,0.93,0.94,0.04,0.29,203,24,0.86,0.22,0.58,0.13,0.53,0.79,0.16,0.44,teardrop
800,71,tcp,smtp,S0,6077,371,1,6,10,2,3,1,5,1,0,8,1,1,5,0,1,1,15,57,0.79,0.54,0.74,0.93,0.88,0.38,0.22,65,164,0.82,0.08,0.54,0.32,0.98,0.87,0.34,0.36,teardrop
801,66,icmp,smtp,RSTO,4029,1434,0,9,0,5,2,1,9,0,0,10,3,0,2,0,0,1,24,17,0.79,0.94,0.73,0.97,1.0,0.44,0.28,238,157,0.97,0.09,0.5,0.09,0.84,0.72,0.42,0.24,teardrop
802,42,tcp,smtp,REJ,7167,1223,1,1,0,0,2,0,6,0,1,9,5,2,4,0,0,1,20,22,0.99,0.83,0.8,0.85,0.82,0.24,0.43,150,205,0.85,0.11,0.99,0.24,0.5,0.63,0.32,0.05,neptune
803,20,tcp,smtp,SH,1347,2473,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,76,65,0.37,0.06,0.2,0.02,0.36,0.38,0.2,224,202,0.85,0.46,0.71,0.12,0.12,0.37,0.16,0.29,normal
804,43,udp,ftp_data,REJ,4450,879,1,2,0,0,1,0,1,0,0,2,2,0,0,0,1,0,100,75,0.41,0.3,0.25,0.38,0.11,0.33,0.02,15,69,0.99,0.24,0.19,0.4,0.39,0.27,0.12,0.47,normal
805,81,tcp,eco_i,S0,1376,4038,0,1,0,1,0,0,2,0,1,2,0,2,2,0,1,0,28,61,0.3,0.33,0.41,0.16,0.33,0.33,0.36,205,247,0.55,0.14,0.08,0.02,0.23,0.26,0.23,0.06,normal
806,23,icmp,domain_u,S0,1926,731,0,2,0,0,0,1,1,0,0,2,0,0,2,0,0,0,42,50,0.1,0.33,0.2,0.16,0.36,0.01,0.16,75,147,0.59,0.01,0.91,0.25,0.39,0.25,0.33,0.02,normal
807,47,tcp,domain_u,RSTO,1556,2470,0,2,0,0,1,1,0,0,1,0,0,2,4,0,1,0,41,57,0.05,0.02,0.09,0.05,0.4,0.21,0.46,138,87,0.5,0.29,0.79,0.31,0.11,0.45,0.25,0.12,normal
808,65,tcp,ftp_data,S0,3852,119,0,5,6,5,1,0,7,0,1,5,1,2,1,0,0,1,92,60,0.57,0.64,0.79,0.96,0.87,0.39,0.08,62,219,0.9,0.24,0.08,0.38,0.76,0.55,0.06,0.5,smurf
809,90,tcp,domain_u,SF,5025,692,0,9,3,0,1,0,1,1,1,5,1,2,3,0,0,0,42,18,0.86,0.57,0.8,0.53,0.81,0.12,0.43,246,192,0.9,0.39,0.85,0.25,0.58,0.92,0.27,0.22,neptune
810,86,icmp,other,REJ,6823,963,0,1,3,2,2,0,6,0,1,5,0,2,1,0,0,1,38,74,0.83,0.81,0.72,0.69,0.91,0.37,0.14,172,233,0.9,0.33,0.12,0.3,0.6,0.84,0.29,0.32,back
811,87,tcp,domain_u,SF,5886,955,0,2,6,1,0,1,2,0,0,3,2,1,4,0,0,0,12,69,0.66,0.63,0.63,0.98,0.83,0.5,0.49,175,92,0.84,0.09,0.66,0.46,0.53,0.51,0.45,0.14,neptune
812,18,icmp,domain_u,SF,2180,643,0,1,0,2,0,1,1,0,0,3,2,2,5,0,0,0,77,41,0.34,0.3,0.43,0.3,0.12,0.26,0.18,172,136,0.88,0.09,0.27,0.3,0.04,0.12,0.09,0.1,normal
813,100,icmp,eco_i,RSTO,2906,168,0,0,0,2,0,1,1,0,1,2,0,2,4,0,1,0,82,13,0.0,0.01,0.05,0.01,0.14,0.0,0.37,85,26,0.54,0.26,0.73,0.19,0.25,0.23,0.26,0.45,normal
814,19,tcp,smtp,SF,9710,741,0,5,7,0,5,0,0,0,1,0,3,1,1,0,1,0,17,33,0.9,0.97,0.54,0.66,0.85,0.17,0.25,49,185,0.85,0.25,0.23,0.5,0.91,0.98,0.45,0.34,back
815,16,icmp,eco_i,RSTO,3540,603,1,10,7,2,5,0,2,0,1,2,1,0,2,0,0,0,72,5,1.0,0.91,0.96,0.81,0.92,0.11,0.16,184,117,0.89,0.41,0.97,0.39,0.84,0.81,0.41,0.5,smurf
816,11,udp,private,REJ,9685,1922,0,9,9,3,2,0,5,0,1,9,4,2,3,0,0,1,31,80,0.62,0.72,0.85,0.55,0.88,0.06,0.18,208,49,0.99,0.31,0.82,0.04,0.72,0.73,0.23,0.05,neptune
817,69,icmp,ftp_data,REJ,1666,117,1,2,0,1,1,1,2,0,1,1,0,2,2,0,1,0,50,11,0.07,0.27,0.15,0.28,0.16,0.06,0.11,45,114,0.83,0.07,0.06,0.28,0.24,0.22,0.23,0.45,normal
818,34,udp,eco_i,SH,3731,1969,0,1,0,1,0,1,0,0,0,3,0,2,4,0,0,0,14,97,0.38,0.5,0.1,0.22,0.45,0.12,0.13,198,118,0.98,0.37,0.55,0.16,0.16,0.14,0.46,0.35,normal
819,27,icmp,private,REJ,609,3150,0,2,0,2,1,1,1,0,0,0,1,2,1,0,0,0,73,54,0.06,0.5,0.4,0.1,0.28,0.01,0.31,205,87,0.71,0.3,0.63,0.37,0.19,0.45,0.32,0.36,normal
820,46,udp,eco_i,SH,4646,320,0,2,0,0,1,0,2,0,1,1,2,0,2,0,0,0,71,50,0.06,0.07,0.04,0.1,0.09,0.47,0.09,45,97,0.81,0.45,1.0,0.06,0.03,0.22,0.28,0.43,normal
821,70,tcp,eco_i,SF,1203,220,1,1,5,0,1,0,7,0,1,5,2,0,1,0,0,0,71,70,0.83,0.91,0.83,0.79,0.84,0.38,0.36,114,197,0.95,0.32,0.36,0.04,0.89,0.68,0.01,0.17,teardrop
822,71,tcp,ftp_data,SH,2427,2640,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,91,46,0.4,0.15,0.38,0.29,0.35,0.39,0.05,188,167,0.64,0.08,0.46,0.02,0.16,0.48,0.46,0.05,normal
823,10,tcp,http,S0,3232,101,0,2,0,0,1,0,0,0,0,1,1,0,3,0,1,0,81,19,0.22,0.41,0.14,0.26,0.02,0.3,0.24,131,140,0.85,0.16,0.95,0.28,0.34,0.49,0.13,0.48,normal
824,69,tcp,eco_i,S0,5031,1469,0,8,4,1,2,1,6,0,0,10,4,1,0,0,1,0,78,36,0.65,0.88,0.52,0.69,0.93,0.25,0.36,51,185,0.99,0.11,0.58,0.07,0.99,0.97,0.46,0.01,back
825,12,udp,other,REJ,5501,1257,1,2,8,5,2,0,6,0,1,8,2,1,0,0,1,0,82,38,0.69,0.56,0.59,0.69,0.85,0.38,0.24,220,111,0.89,0.38,0.09,0.22,0.58,0.79,0.03,0.35,back
826,19,tcp,ftp_data,S0,335,4288,1,0,0,0,0,1,2,0,1,2,1,2,2,0,0,0,74,21,0.27,0.31,0.13,0.29,0.26,0.07,0.45,99,60,0.57,0.3,0.88,0.44,0.1,0.1,0.07,0.25,normal
827,78,tcp,domain_u,SH,3692,706,1,5,10,2,1,1,6,1,1,5,3,0,0,0,1,0,84,23,0.63,0.53,0.57,0.89,0.83,0.06,0.29,13,164,0.82,0.3,0.49,0.06,0.51,0.79,0.21,0.07,teardrop
828,92,tcp,other,SF,9110,1711,1,6,2,5,3,0,1,1,0,5,1,2,5,0,1,1,46,39,0.62,0.6,0.76,0.87,0.81,0.36,0.47,204,180,0.81,0.49,0.94,0.16,0.59,0.88,0.45,0.39,back
829,99,udp,eco_i,S0,7644,1007,0,5,4,2,2,0,5,1,1,4,1,0,3,0,0,1,23,100,0.69,0.61,0.66,0.95,0.83,0.37,0.46,171,63,1.0,0.47,0.71,0.01,0.69,0.59,0.16,0.0,neptune
830,25,tcp,domain_u,REJ,936,3459,0,2,0,1,0,1,0,0,1,2,2,2,2,0,1,0,52,27,0.27,0.07,0.33,0.25,0.47,0.13,0.23,76,101,0.72,0.28,0.21,0.23,0.36,0.2,0.31,0.18,normal
831,11,udp,domain_u,SH,8472,636,1,9,3,1,1,0,8,1,0,9,4,2,5,0,1,0,8,54,0.6,0.51,0.87,0.69,0.91,0.28,0.37,33,56,0.99,0.27,0.12,0.02,0.55,0.96,0.11,0.02,smurf
832,96,icmp,eco_i,SH,1964,2257,1,0,0,1,0,1,0,0,0,1,0,2,2,0,0,0,67,94,0.41,0.02,0.05,0.07,0.34,0.21,0.04,135,255,0.61,0.03,0.44,0.4,0.42,0.24,0.11,0.37,normal
833,22,icmp,eco_i,SH,1535,3991,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,46,84,0.38,0.28,0.21,0.16,0.49,0.46,0.1,35,8,0.5,0.35,0.34,0.48,0.09,0.34,0.31,0.01,normal
834,40,icmp,other,SH,4909,2871,1,0,0,0,1,1,1,0,1,1,0,1,2,0,1,0,36,33,0.18,0.12,0.44,0.26,0.25,0.15,0.23,68,133,0.82,0.39,0.95,0.44,0.02,0.36,0.06,0.46,normal
835,32,icmp,ftp_data,SF,1128,942,1,2,4,5,5,0,10,0,0,2,3,1,2,0,0,1,11,22,0.92,0.78,0.71,0.91,0.8,0.46,0.08,193,47,0.9,0.23,0.35,0.04,0.85,0.52,0.08,0.08,back
836,65,icmp,domain_u,RSTO,3362,1663,0,10,4,4,2,1,0,0,1,9,0,2,1,0,0,1,40,31,0.78,0.62,0.99,0.67,0.83,0.14,0.15,191,68,0.91,0.08,0.63,0.35,0.83,0.95,0.17,0.47,smurf
837,91,icmp,http,SF,5594,373,0,2,4,4,4,1,1,1,0,3,1,2,4,0,1,0,19,38,0.88,0.8,0.71,0.66,0.9,0.01,0.22,248,133,0.91,0.39,0.25,0.01,0.81,0.6,0.4,0.09,smurf
838,37,tcp,domain_u,REJ,7919,1442,0,1,2,5,3,0,0,0,0,9,0,0,2,0,1,1,85,71,0.67,0.57,0.93,0.72,0.87,0.44,0.07,217,233,0.85,0.16,0.77,0.21,0.96,0.65,0.4,0.18,teardrop
839,38,tcp,other,REJ,3401,987,0,2,0,2,0,1,2,0,1,1,1,1,5,0,1,0,52,57,0.17,0.43,0.45,0.1,0.32,0.16,0.45,238,159,0.7,0.45,0.26,0.42,0.03,0.37,0.46,0.05,normal
840,15,tcp,private,REJ,1838,1383,1,4,1,3,1,1,5,0,0,3,1,1,5,0,1,0,59,53,0.63,0.98,0.62,0.54,0.93,0.38,0.03,215,251,0.95,0.0,0.45,0.34,0.52,0.6,0.25,0.16,back
841,91,udp,http,RSTO,1631,4746,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,98,13,0.37,0.04,0.49,0.13,0.41,0.16,0.12,181,195,0.76,0.19,0.71,0.16,0.02,0.45,0.02,0.48,normal
842,79,tcp,domain_u,REJ,6087,563,1,2,4,2,0,0,10,1,0,5,5,2,2,0,1,0,26,84,0.68,0.97,0.51,0.95,0.98,0.25,0.11,210,238,0.9,0.4,0.69,0.36,0.52,0.97,0.31,0.42,teardrop
843,83,udp,other,RSTO,5612,511,0,5,3,3,3,0,0,0,0,10,5,0,5,0,1,0,88,4,0.93,0.72,0.9,0.7,0.82,0.17,0.34,32,186,0.95,0.45,0.83,0.43,0.77,0.78,0.02,0.24,back
844,42,udp,other,RSTO,3155,4143,1,1,0,0,1,1,2,0,0,0,2,1,3,0,0,0,41,99,0.44,0.27,0.28,0.31,0.32,0.15,0.07,155,244,0.74,0.11,0.23,0.24,0.27,0.0,0.22,0.4,normal
845,55,udp,eco_i,REJ,5136,1462,0,6,1,5,4,1,8,0,0,7,1,1,5,0,0,1,5,30,0.84,0.67,0.83,0.92,0.83,0.45,0.3,139,24,0.83,0.3,0.38,0.03,0.53,0.67,0.19,0.36,neptune
846,90,icmp,private,S0,1103,3538,1,1,0,1,1,1,0,0,1,3,2,0,2,0,1,0,97,99,0.12,0.3,0.09,0.3,0.33,0.35,0.47,221,4,0.66,0.17,0.59,0.45,0.45,0.14,0.4,0.36,normal
847,100,tcp,smtp,SF,6165,780,1,5,5,4,4,1,1,0,0,10,1,2,0,0,0,1,8,45,0.65,0.97,0.99,0.9,0.84,0.14,0.45,135,4,0.86,0.3,0.37,0.04,0.85,0.64,0.36,0.23,teardrop
848,35,tcp,private,RSTO,3192,2850,1,0,0,2,1,1,0,0,1,3,0,0,5,0,1,0,59,72,0.31,0.3,0.27,0.16,0.46,0.42,0.35,96,114,0.99,0.06,0.3,0.28,0.07,0.21,0.23,0.23,normal
849,70,udp,domain_u,SF,2005,1835,0,10,0,5,4,1,9,1,1,0,4,0,4,0,0,0,32,31,0.87,0.78,0.86,0.77,0.87,0.42,0.05,123,12,0.82,0.27,0.65,0.25,0.96,0.63,0.34,0.32,back
850,42,udp,http,SF,7971,260,1,5,1,1,4,1,4,1,0,9,0,0,0,0,0,1,80,2,0.8,0.96,0.81,0.82,0.81,0.42,0.02,179,242,0.93,0.01,0.62,0.02,0.74,0.55,0.33,0.5,smurf
851,16,udp,eco_i,REJ,1263,1255,0,2,0,1,0,1,1,0,0,1,1,1,3,0,0,0,96,63,0.4,0.42,0.06,0.44,0.1,0.04,0.09,58,181,0.82,0.09,0.58,0.18,0.08,0.29,0.23,0.03,normal
852,31,tcp,smtp,RSTO,937,1553,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,81,0.08,0.32,0.33,0.05,0.4,0.28,0.18,23,233,0.83,0.36,0.75,0.23,0.21,0.16,0.23,0.28,normal
853,69,icmp,domain_u,REJ,8030,1080,1,7,9,4,2,0,8,1,0,1,2,2,4,0,1,1,95,31,0.57,0.89,0.92,0.76,0.83,0.3,0.33,69,91,0.98,0.03,0.34,0.03,0.85,0.51,0.26,0.13,back
854,45,udp,smtp,SF,3164,1326,0,1,10,5,3,1,8,0,0,1,4,2,1,0,0,0,52,31,0.65,0.6,0.81,0.77,0.87,0.01,0.05,133,2,0.94,0.11,0.56,0.45,1.0,0.97,0.24,0.38,teardrop
855,91,icmp,eco_i,REJ,4374,4675,1,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,21,70,0.34,0.35,0.05,0.08,0.1,0.02,0.24,5,150,0.88,0.0,0.12,0.06,0.17,0.46,0.06,0.11,normal
856,49,icmp,private,SH,1174,31,1,6,3,2,2,1,1,0,0,7,4,2,5,0,0,1,13,79,0.7,0.59,0.94,0.68,0.93,0.29,0.03,96,245,0.95,0.35,0.33,0.06,0.53,0.97,0.0,0.21,smurf
857,51,udp,http,RSTO,1810,3525,0,1,0,1,0,0,1,0,1,2,0,2,2,0,1,0,77,25,0.02,0.41,0.46,0.4,0.17,0.44,0.01,243,40,0.78,0.41,0.96,0.07,0.21,0.04,0.24,0.07,normal
858,10,udp,smtp,RSTO,9206,1719,1,7,9,1,5,1,4,0,1,8,2,1,5,0,1,1,49,26,0.52,0.98,0.77,0.9,1.0,0.2,0.01,14,41,0.97,0.03,0.11,0.35,1.0,0.88,0.33,0.11,neptune
859,19,icmp,other,SF,6390,1482,1,10,10,3,3,0,3,1,1,4,4,2,1,0,0,1,8,38,0.79,0.6,0.7,0.69,0.9,0.31,0.23,97,79,0.89,0.24,0.84,0.31,0.82,0.79,0.39,0.28,teardrop
860,15,tcp,domain_u,SH,5123,1350,1,7,7,2,5,1,8,1,0,6,2,1,5,0,1,1,74,91,0.94,0.65,0.57,0.97,0.96,0.19,0.43,195,188,0.86,0.0,0.16,0.0,0.76,0.76,0.35,0.45,smurf
861,36,icmp,domain_u,SH,9321,641,0,3,5,0,2,1,6,1,0,7,0,1,0,0,0,0,35,33,0.94,0.6,0.64,0.7,0.93,0.19,0.42,187,160,0.87,0.48,0.45,0.07,0.79,0.71,0.17,0.16,neptune
862,51,icmp,other,RSTO,980,588,0,1,0,0,1,1,2,0,1,2,2,2,3,0,0,0,1,71,0.23,0.01,0.48,0.36,0.06,0.38,0.43,74,237,0.96,0.02,0.97,0.02,0.45,0.23,0.21,0.48,normal
863,35,icmp,ftp_data,S0,5059,656,0,2,2,0,1,1,5,1,0,6,2,1,2,0,0,0,93,66,0.69,0.82,0.77,0.52,0.82,0.11,0.02,17,220,0.96,0.31,0.93,0.21,0.86,0.81,0.08,0.22,smurf
864,73,tcp,smtp,SF,2237,77,1,2,0,1,0,0,0,0,0,3,2,0,2,0,0,0,7,51,0.03,0.16,0.23,0.24,0.43,0.09,0.09,124,66,0.88,0.1,0.97,0.47,0.45,0.08,0.27,0.34,normal
865,29,icmp,domain_u,S0,1608,1203,1,8,4,0,1,0,3,1,0,3,5,2,0,0,1,0,42,18,0.92,0.92,0.5,0.61,0.98,0.12,0.08,224,30,0.89,0.4,0.12,0.45,0.61,0.87,0.05,0.19,teardrop
866,63,icmp,smtp,SF,2669,599,1,4,10,3,0,0,4,1,1,3,2,0,5,0,0,1,71,39,0.53,0.92,0.85,0.71,0.87,0.09,0.44,85,34,0.85,0.28,0.69,0.06,0.52,0.89,0.12,0.38,teardrop
867,26,icmp,eco_i,REJ,4206,3963,0,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,27,11,0.09,0.42,0.19,0.28,0.25,0.35,0.04,201,6,0.69,0.03,0.03,0.4,0.07,0.34,0.5,0.41,normal
868,20,icmp,http,SF,1837,214,1,2,5,3,4,1,3,1,1,10,5,0,4,0,0,0,1,98,0.52,0.53,0.78,0.54,0.97,0.48,0.43,7,60,0.9,0.03,0.1,0.08,0.51,0.8,0.02,0.02,smurf
869,72,udp,smtp,SF,2723,4138,1,2,0,0,0,1,2,0,0,3,2,2,4,0,1,0,98,72,0.32,0.45,0.06,0.46,0.46,0.35,0.2,66,251,0.56,0.11,0.86,0.05,0.07,0.41,0.37,0.23,normal
870,43,icmp,private,REJ,2448,2576,1,0,0,1,0,0,2,0,1,1,2,1,2,0,1,0,18,1,0.47,0.38,0.21,0.19,0.14,0.01,0.22,18,55,0.64,0.39,0.41,0.01,0.17,0.15,0.19,0.43,normal
871,17,icmp,smtp,REJ,2584,4724,1,2,0,0,0,0,1,0,0,1,2,1,3,0,1,0,84,77,0.2,0.38,0.13,0.43,0.1,0.4,0.02,146,51,0.58,0.06,0.67,0.42,0.03,0.02,0.19,0.13,normal
872,75,udp,eco_i,RSTO,9753,1453,1,3,2,2,5,0,7,0,1,10,5,2,5,0,1,0,88,97,0.86,0.71,0.8,0.68,0.89,0.43,0.25,209,32,0.86,0.21,0.02,0.25,0.67,0.59,0.48,0.09,teardrop
873,7,udp,private,SF,4536,767,1,1,2,5,1,0,1,1,0,3,0,2,0,0,0,1,25,68,0.7,0.71,0.68,0.57,0.95,0.2,0.39,213,21,0.98,0.03,0.21,0.04,0.62,0.88,0.04,0.32,teardrop
874,66,tcp,ftp_data,SH,1839,4721,0,0,0,1,0,0,2,0,0,1,0,2,3,0,1,0,91,63,0.26,0.12,0.13,0.11,0.4,0.23,0.2,95,57,0.68,0.27,0.96,0.31,0.05,0.12,0.47,0.31,normal
875,21,udp,other,S0,5701,741,1,6,1,4,1,0,2,1,0,1,1,0,3,0,0,0,21,4,0.64,0.76,0.54,0.99,0.91,0.45,0.01,142,152,0.95,0.25,0.11,0.39,0.75,0.6,0.45,0.11,smurf
876,37,udp,other,REJ,8788,1056,0,7,1,0,3,1,4,0,0,9,4,0,5,0,0,0,18,46,1.0,0.76,0.61,0.87,0.85,0.03,0.02,191,192,0.91,0.23,0.09,0.36,0.66,0.7,0.1,0.2,smurf
877,86,icmp,ftp_data,S0,6972,1762,0,4,8,4,0,1,5,1,1,3,0,0,4,0,1,0,88,76,0.75,0.97,0.92,0.9,0.82,0.5,0.04,255,165,0.9,0.18,0.75,0.47,0.97,0.67,0.16,0.34,neptune
